2	0.774465601821	0.000962127862185
4	0.774809908724	0.000239515074446
8	0.774893163952	5.98232569522e-05
16	0.774913814989	1.49524778631e-05
32	0.77491896779	3.73791305008e-06
64	0.774920255371	9.34803183306e-07
128	0.774920577228	2.33702291519e-07
256	0.77492065769	5.84280571703e-08
512	0.774920677805	1.46070113782e-08
1024	0.774920682834	3.65175245598e-09
