100	0.0457683046421
200	0.04935041025
300	0.0505600508162
400	0.0548933514788
500	0.0543888923489
600	0.0556076972352
700	0.05545301283
800	0.0553023803415
900	0.0556834810912
1000	0.0565000433296
1100	0.0556896802177
1200	0.0556249179156
1300	0.0555618627017
1400	0.0566050414331
1500	0.0562398765161
1600	0.0557083250107
1700	0.0562176468875
1800	0.0561463058294
1900	0.05624180275
2000	0.0557499832356
2100	0.0558800835495
2200	0.0562903198789
2300	0.055802458927
2400	0.0559608793392
2500	0.0559075763383
2600	0.0551367160316
2700	0.0548260437157
2800	0.0551542344699
2900	0.0548500490846
3000	0.0551157214742
3100	0.0548138650727
3200	0.0546338042443
3300	0.0545503819092
3400	0.0543625689299
3500	0.0543262792387
3600	0.0543022343517
3700	0.0541920896676
3800	0.0542523080309
3900	0.0540221498516
4000	0.0541338168971
4100	0.0541230149018
4200	0.0541641240392
4300	0.0545539425872
4400	0.0547194343783
4500	0.0546504764839
4600	0.0546777753808
4700	0.054567201671
4800	0.0543249427708
4900	0.0543065561725
5000	0.0542980673699
5100	0.0543424645698
5200	0.0544850697743
5300	0.0544887564124
5400	0.0545321768791
5500	0.0545900578699
5600	0.0547519121035
5700	0.054811356944
5800	0.0545912306885
5900	0.0548271251169
6000	0.0546793577045
6100	0.0549182808478
6200	0.0550157484398
6300	0.0549452574024
6400	0.0549513586742
6500	0.0549937976459
6600	0.0549776129364
6700	0.0548654680742
6800	0.0547842489495
6900	0.0547658390979
7000	0.0548610278308
7100	0.0548610255673
7200	0.0546917647509
7300	0.0549143652631
7400	0.055055105639
7500	0.0550380225954
7600	0.0549512378604
7700	0.0551126359539
7800	0.055090215779
7900	0.0550582062264
8000	0.0550636267834
8100	0.055083428702
8200	0.0550775832406
8300	0.0550974959863
8400	0.0550507300109
8500	0.0550965711354
8600	0.0549650285788
8700	0.0549954948717
8800	0.055145248099
8900	0.0551313852463
9000	0.0551953439096
9100	0.0552305105764
9200	0.0552832271057
9300	0.0552420305586
9400	0.0553397988938
9500	0.0552938297817
9600	0.0553444349187
9700	0.055374557047
9800	0.0554483467273
9900	0.0555905460849
10000	0.0555938800173
10100	0.0554639115228
10200	0.0553247697273
10300	0.0553263859024
10400	0.0552964200253
10500	0.055253551222
10600	0.0552251532128
10700	0.0551071142563
10800	0.0551617166008
10900	0.0551106679953
11000	0.0550821617689
11100	0.0549794300205
11200	0.0550382231531
11300	0.0550329631236
11400	0.0551329988454
11500	0.0551852382548
11600	0.0551470116674
11700	0.055090624587
11800	0.055138922474
11900	0.0551103475443
12000	0.0552169831919
12100	0.0551805432788
12200	0.0551173344556
12300	0.055091447465
12400	0.0551410356199
12500	0.055138954929
12600	0.0551648468621
12700	0.0551114157628
12800	0.0551254784417
12900	0.0551774278463
13000	0.0552029054627
13100	0.0551762094004
13200	0.0552310117386
13300	0.0552200440483
13400	0.0551272630961
13500	0.0550406578162
13600	0.0551045677649
13700	0.0550272223259
13800	0.0549358992753
13900	0.0549459282652
14000	0.0549788158879
14100	0.0549836429277
14200	0.0549799850842
14300	0.0549653499061
14400	0.0549719800124
14500	0.0550492737896
14600	0.0550910416552
14700	0.0551486987222
14800	0.0551010133313
14900	0.0550949151155
15000	0.0551901515062
15100	0.0552041571621
15200	0.0552569387454
15300	0.0552963832107
15400	0.0553059989179
15500	0.0553114036509
15600	0.0552857010435
15700	0.055243337362
15800	0.0552166509188
15900	0.0552547472309
16000	0.0552168167196
16100	0.0552098889486
16200	0.0551761456464
16300	0.0552334392325
16400	0.0552664710719
16500	0.0552896844984
16600	0.0552427461368
16700	0.0552028879808
16800	0.0552526905995
16900	0.0552469109204
17000	0.055252603333
17100	0.055280717242
17200	0.0552328395378
17300	0.0552773372107
17400	0.0552460849446
17500	0.0552169976874
17600	0.0552615613443
17700	0.0552263844471
17800	0.0551798917472
17900	0.0552265510092
18000	0.0551932977339
18100	0.0551687043495
18200	0.0551854027718
18300	0.0552575655686
18400	0.055246989155
18500	0.055197827606
18600	0.0551355701901
18700	0.0551268677198
18800	0.0551936216822
18900	0.0552142602083
19000	0.0551866290146
19100	0.0551713629942
19200	0.0551719780826
19300	0.055148200538
19400	0.0551387368065
19500	0.0551137762677
19600	0.0550619850497
19700	0.0550682886181
19800	0.0550303357581
19900	0.0550487007628
20000	0.0550674348818
20100	0.0550645352063
20200	0.0550878194166
20300	0.0551056609075
20400	0.0550951236183
20500	0.0550896082411
20600	0.0551370923159
20700	0.0550870472829
20800	0.0551164498492
20900	0.0551275054464
21000	0.0551481722087
21100	0.0551048023416
21200	0.0550985044594
21300	0.0551384887064
21400	0.0551201177698
21500	0.0550725950696
21600	0.0550782586959
21700	0.0550417264661
21800	0.0550410873809
21900	0.0550231662678
22000	0.0550380765412
22100	0.0550845745499
22200	0.0550601490251
22300	0.055051777618
22400	0.0550333540194
22500	0.0550718142917
22600	0.0550266021158
22700	0.0550254428836
22800	0.0550470116959
22900	0.0550653687855
23000	0.0550940972447
23100	0.0551314213729
23200	0.0551756753961
23300	0.0551757038366
23400	0.0551952223086
23500	0.0552255911129
23600	0.0551898460938
23700	0.0551823355841
23800	0.0551517202481
23900	0.0551539698818
24000	0.0551338942454
24100	0.0551246765539
24200	0.0551131322615
24300	0.0550882303478
24400	0.0550639094587
24500	0.0550381728683
24600	0.0550947932561
24700	0.0550560836291
24800	0.0550818692482
24900	0.0550439219084
25000	0.0550632877657
25100	0.0550599272501
25200	0.0550982607515
